key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,causeOfDeath,fitness
8, 1, 5, 79, 0, 0, 10, 1, 0
8, 1, 6, 58, 0, 0, 10, 1, 0
8, 1, 6, 59, 0, 0, 10, 1, 0
8, 1, 6, 60, 0, 0, 10, 1, 0
8, 1, 4, 282, 3, 0, 10, 1, 3
8, 1, 4, 283, 3, 0, 10, 1, 3
8, 1, 4, 284, 3, 0, 10, 1, 3
8, 1, 4, 285, 3, 0, 10, 1, 3
8, 1, 5, 57, 0, 0, 10, 1, 0
8, 1, 5, 58, 0, 0, 10, 1, 0
8, 1, 5, 59, 0, 0, 10, 1, 0
8, 1, 5, 60, 0, 0, 10, 1, 0
8, 1, 4, 357, 5, 0, 10, 2, 4
8, 1, 4, 358, 5, 0, 10, 2, 3
8, 1, 4, 359, 5, 0, 10, 2, 2
8, 1, 4, 360, 5, 0, 10, 2, 1
8, 1, 7, 139, 2, 0, 10, 2, 1
8, 1, 7, 140, 2, 0, 10, 2, 0
8, 1, 7, 141, 2, 0, 10, 2, -1
8, 1, 7, 142, 2, 0, 10, 2, -2
8, 1, 7, 169, 1, 0, 11, 1, 1
8, 1, 7, 170, 1, 0, 11, 1, 1
8, 1, 5, 2, 0, 0, 11, 2, -1
8, 1, 7, 171, 1, 0, 11, 1, 1
8, 1, 5, 3, 0, 0, 11, 2, -2
8, 1, 7, 172, 1, 0, 11, 1, 1
8, 1, 5, 4, 0, 0, 11, 2, -3
8, 1, 5, 5, 0, 0, 11, 2, -4
8, 1, 5, 65, 0, 0, 11, 1, 0
8, 1, 5, 66, 0, 0, 11, 1, 0
8, 1, 5, 67, 0, 0, 11, 1, 0
8, 1, 5, 68, 0, 0, 11, 1, 0
8, 1, 5, 57, 0, 0, 11, 1, 0
8, 1, 5, 58, 0, 0, 11, 1, 0
8, 1, 5, 59, 0, 0, 11, 1, 0
8, 1, 5, 60, 0, 0, 11, 1, 0
8, 1, 5, 76, 0, 0, 11, 1, 0
8, 1, 5, 77, 0, 0, 11, 1, 0
8, 1, 5, 78, 0, 0, 11, 1, 0
8, 1, 5, 79, 0, 0, 11, 1, 0
8, 1, 5, 60, 0, 0, 11, 1, 0
8, 1, 5, 61, 0, 0, 11, 1, 0
8, 1, 5, 62, 0, 0, 11, 1, 0
8, 1, 5, 63, 0, 0, 11, 1, 0
8, 1, 5, 57, 0, 0, 11, 1, 0
8, 1, 5, 58, 0, 0, 11, 1, 0
8, 1, 5, 59, 0, 0, 11, 1, 0
8, 1, 5, 60, 0, 0, 11, 1, 0
8, 1, 7, 262, 2, 0, 11, 1, 2
8, 1, 7, 263, 2, 0, 11, 1, 2
8, 1, 7, 264, 2, 0, 11, 1, 2
8, 1, 7, 265, 2, 0, 11, 1, 2
8, 1, 5, 71, 0, 0, 11, 1, 0
8, 1, 5, 72, 0, 0, 11, 1, 0
8, 1, 5, 73, 0, 0, 11, 1, 0
8, 1, 5, 74, 0, 0, 11, 1, 0
8, 1, 5, 109, 2, 0, 11, 2, 1
8, 1, 5, 110, 2, 0, 11, 2, 0
8, 1, 5, 111, 2, 0, 11, 2, -1
8, 1, 5, 112, 2, 0, 11, 2, -2
8, 1, 8, 97, 1, 0, 11, 2, 0
8, 1, 8, 98, 1, 0, 11, 2, -1
8, 1, 8, 99, 1, 0, 11, 2, -2
8, 1, 8, 100, 1, 0, 11, 2, -3
8, 1, 8, 75, 0, 0, 12, 1, 0
8, 1, 8, 76, 0, 0, 12, 1, 0
8, 1, 8, 77, 0, 0, 12, 1, 0
8, 1, 8, 78, 0, 0, 12, 1, 0
8, 1, 8, 94, 3, 0, 12, 2, 2
8, 1, 8, 95, 3, 0, 12, 2, 1
8, 1, 8, 96, 3, 0, 12, 2, 0
8, 1, 8, 97, 3, 0, 12, 2, -1
8, 1, 8, 97, 1, 0, 12, 2, 0
8, 1, 8, 98, 1, 0, 12, 2, -1
8, 1, 8, 99, 1, 0, 12, 2, -2
8, 1, 8, 100, 1, 0, 12, 2, -3
8, 1, 8, 107, 1, 0, 12, 2, 0
8, 1, 8, 108, 1, 0, 12, 2, -1
8, 1, 8, 109, 1, 0, 12, 2, -2
8, 1, 8, 110, 1, 0, 12, 2, -3
8, 1, 5, 301, 3, 0, 12, 1, 3
8, 1, 5, 302, 3, 0, 12, 1, 3
8, 1, 5, 303, 3, 0, 12, 1, 3
8, 1, 5, 304, 3, 0, 12, 1, 3
8, 1, 5, 282, 3, 0, 12, 1, 3
8, 1, 5, 283, 3, 0, 12, 1, 3
8, 1, 5, 284, 3, 0, 12, 1, 3
8, 1, 5, 285, 3, 0, 12, 1, 3
8, 1, 6, 76, 0, 0, 12, 1, 0
8, 1, 6, 77, 0, 0, 12, 1, 0
8, 1, 6, 78, 0, 0, 12, 1, 0
8, 1, 6, 79, 0, 0, 12, 1, 0
8, 1, 8, 144, 4, 0, 12, 2, 3
8, 1, 8, 145, 4, 0, 13, 2, 2
8, 1, 8, 146, 4, 0, 13, 2, 1
8, 1, 8, 147, 4, 0, 13, 2, 0
8, 1, 6, 101, 2, 0, 13, 2, 1
8, 1, 6, 102, 2, 0, 13, 2, 0
8, 1, 6, 130, 2, 0, 13, 2, 1
8, 1, 6, 103, 2, 0, 13, 2, -1
8, 1, 6, 131, 2, 0, 13, 2, 0
8, 1, 6, 104, 2, 0, 13, 2, -2
8, 1, 6, 132, 2, 0, 13, 2, -1
8, 1, 6, 133, 2, 0, 13, 2, -2
8, 1, 6, 103, 1, 0, 13, 2, 0
8, 1, 6, 104, 1, 0, 13, 2, -1
8, 1, 6, 105, 1, 0, 13, 2, -2
8, 1, 6, 106, 1, 0, 13, 2, -3
8, 1, 9, 90, 1, 0, 13, 2, 0
8, 1, 9, 91, 1, 0, 13, 2, -1
8, 1, 9, 92, 1, 0, 13, 2, -2
8, 1, 9, 93, 1, 0, 13, 2, -3
8, 1, 9, 89, 1, 0, 13, 2, 0
8, 1, 9, 90, 1, 0, 13, 2, -1
8, 1, 9, 91, 1, 0, 13, 2, -2
8, 1, 9, 92, 1, 0, 13, 2, -3
8, 1, 9, 93, 1, 0, 13, 2, 0
8, 1, 9, 94, 1, 0, 13, 2, -1
8, 1, 9, 95, 1, 0, 13, 2, -2
8, 1, 9, 96, 1, 0, 13, 2, -3
8, 1, 9, 146, 3, 0, 13, 2, 2
8, 1, 9, 147, 3, 0, 13, 2, 1
8, 1, 9, 148, 3, 0, 13, 2, 0
8, 1, 9, 149, 3, 0, 13, 2, -1
8, 1, 6, 80, 1, 0, 13, 2, 0
8, 1, 6, 81, 1, 0, 13, 2, -1
8, 1, 6, 82, 1, 0, 13, 2, -2
8, 1, 6, 83, 1, 0, 13, 2, -3
8, 1, 6, 75, 0, 0, 13, 1, 0
8, 1, 6, 76, 0, 0, 13, 1, 0
8, 1, 6, 77, 0, 0, 13, 1, 0
8, 1, 6, 78, 0, 0, 13, 1, 0
8, 1, 8, 419, 4, 0, 13, 2, 3
8, 1, 8, 420, 4, 0, 13, 2, 2
8, 1, 8, 421, 4, 0, 13, 2, 1
8, 1, 8, 422, 4, 0, 13, 2, 0
8, 1, 9, 65, 0, 0, 14, 1, 0
8, 1, 9, 66, 0, 0, 14, 1, 0
8, 1, 9, 67, 0, 0, 14, 1, 0
8, 1, 9, 68, 0, 0, 14, 1, 0
8, 1, 6, 102, 1, 0, 14, 2, 0
8, 1, 6, 103, 1, 0, 14, 2, -1
8, 1, 6, 104, 1, 0, 14, 2, -2
8, 1, 6, 105, 1, 0, 14, 2, -3
8, 1, 9, 93, 1, 0, 14, 2, 0
8, 1, 9, 94, 1, 0, 14, 2, -1
8, 1, 9, 95, 1, 0, 14, 2, -2
8, 1, 9, 96, 1, 0, 14, 2, -3
8, 1, 7, 89, 1, 0, 14, 2, 0
8, 1, 7, 90, 1, 0, 14, 2, -1
8, 1, 7, 91, 1, 0, 14, 2, -2
8, 1, 7, 92, 1, 0, 14, 2, -3
8, 1, 7, 77, 1, 0, 14, 2, 0
8, 1, 7, 78, 1, 0, 14, 2, -1
8, 1, 10, 2, 0, 0, 14, 2, -1
8, 1, 7, 79, 1, 0, 14, 2, -2
8, 1, 10, 3, 0, 0, 14, 2, -2
8, 1, 7, 80, 1, 0, 14, 2, -3
8, 1, 10, 4, 0, 0, 14, 2, -3
8, 1, 10, 5, 0, 0, 14, 2, -4
8, 1, 10, 63, 1, 0, 14, 2, 0
8, 1, 10, 64, 1, 0, 14, 2, -1
8, 1, 10, 65, 1, 0, 14, 2, -2
8, 1, 10, 66, 1, 0, 14, 2, -3
8, 1, 9, 65, 1, 0, 14, 2, 0
8, 1, 9, 66, 1, 0, 14, 2, -1
8, 1, 9, 57, 0, 0, 14, 1, 0
8, 1, 9, 67, 1, 0, 14, 2, -2
8, 1, 9, 58, 0, 0, 14, 1, 0
8, 1, 9, 68, 1, 0, 14, 2, -3
8, 1, 9, 59, 0, 0, 14, 1, 0
8, 1, 9, 60, 0, 0, 14, 1, 0
8, 1, 10, 109, 1, 0, 14, 2, 0
8, 1, 10, 110, 1, 0, 14, 2, -1
8, 1, 10, 111, 1, 0, 14, 2, -2
8, 1, 10, 112, 1, 0, 14, 2, -3
8, 1, 10, 97, 1, 0, 14, 2, 0
8, 1, 10, 98, 1, 0, 14, 2, -1
8, 1, 10, 99, 1, 0, 14, 2, -2
8, 1, 10, 100, 1, 0, 14, 2, -3
8, 1, 6, 282, 3, 0, 14, 1, 3
8, 1, 6, 283, 3, 0, 14, 1, 3
8, 1, 6, 284, 3, 0, 14, 1, 3
8, 1, 6, 285, 3, 0, 14, 1, 3
65, 1, 0, 75, 0, 0, 14, 1, 0
65, 1, 0, 76, 0, 0, 14, 1, 0
65, 1, 0, 77, 0, 0, 14, 1, 0
65, 1, 0, 78, 0, 0, 14, 1, 0
66, 1, 0, 65, 0, 0, 14, 1, 0
66, 1, 0, 66, 0, 0, 14, 1, 0
66, 1, 0, 67, 0, 0, 14, 1, 0
66, 1, 0, 68, 0, 0, 15, 1, 0
8, 1, 9, 103, 1, 0, 15, 2, 0
8, 1, 9, 104, 1, 0, 15, 2, -1
8, 1, 7, 2, 0, 0, 15, 2, -1
8, 1, 9, 105, 1, 0, 15, 2, -2
8, 1, 7, 3, 0, 0, 15, 2, -2
8, 1, 9, 106, 1, 0, 15, 2, -3
8, 1, 7, 4, 0, 0, 15, 2, -3
8, 1, 7, 5, 0, 0, 15, 2, -4
8, 1, 7, 86, 1, 0, 15, 2, 0
8, 1, 7, 87, 1, 0, 15, 2, -1
67, 1, 0, 57, 0, 0, 15, 1, 0
8, 1, 7, 88, 1, 0, 15, 2, -2
67, 1, 0, 58, 0, 0, 15, 1, 0
8, 1, 7, 89, 1, 0, 15, 2, -3
67, 1, 0, 59, 0, 0, 15, 1, 0
67, 1, 0, 60, 0, 0, 15, 1, 0
8, 1, 7, 86, 1, 0, 15, 2, 0
8, 1, 7, 87, 1, 0, 15, 2, -1
8, 1, 7, 88, 1, 0, 15, 2, -2
8, 1, 7, 89, 1, 0, 15, 2, -3
8, 1, 7, 91, 1, 0, 15, 2, 0
8, 1, 7, 92, 1, 0, 15, 2, -1
8, 1, 7, 93, 1, 0, 15, 2, -2
8, 1, 7, 94, 1, 0, 15, 2, -3
70, 1, 0, 17, 0, 0, 15, 2, -1
70, 1, 0, 18, 0, 0, 15, 2, -2
70, 1, 0, 19, 0, 0, 15, 2, -3
70, 1, 0, 20, 0, 0, 15, 2, -4
72, 1, 0, 41, 0, 0, 15, 2, -1
69, 1, 0, 65, 0, 0, 15, 1, 0
72, 1, 0, 42, 0, 0, 15, 2, -2
69, 1, 0, 66, 0, 0, 15, 1, 0
72, 1, 0, 43, 0, 0, 15, 2, -3
69, 1, 0, 67, 0, 0, 15, 1, 0
72, 1, 0, 44, 0, 0, 15, 2, -4
69, 1, 0, 68, 0, 0, 15, 1, 0
71, 1, 0, 65, 0, 0, 15, 1, 0
71, 1, 0, 66, 0, 0, 15, 1, 0
71, 1, 0, 67, 0, 0, 15, 1, 0
71, 1, 0, 68, 0, 0, 15, 1, 0
74, 1, 0, 25, 0, 0, 15, 2, -1
74, 1, 0, 26, 0, 0, 15, 2, -2
74, 1, 0, 27, 0, 0, 15, 2, -3
74, 1, 0, 28, 0, 0, 15, 2, -4
73, 1, 0, 32, 0, 0, 15, 2, -1
73, 1, 0, 33, 0, 0, 15, 2, -2
73, 1, 0, 34, 0, 0, 15, 2, -3
73, 1, 0, 35, 0, 0, 15, 2, -4
76, 1, 0, 17, 0, 0, 15, 2, -1
76, 1, 0, 18, 0, 0, 15, 2, -2
76, 1, 0, 19, 0, 0, 15, 2, -3
76, 1, 0, 20, 0, 0, 15, 2, -4
77, 1, 0, 16, 0, 0, 15, 2, -1
77, 1, 0, 17, 0, 0, 15, 2, -2
77, 1, 0, 18, 0, 0, 15, 2, -3
77, 1, 0, 19, 0, 0, 15, 2, -4
68, 1, 0, 151, 2, 0, 15, 1, 2
68, 1, 0, 152, 2, 0, 15, 1, 2
68, 1, 0, 153, 2, 0, 15, 1, 2
68, 1, 0, 154, 2, 0, 15, 1, 2
68, 1, 1, 6, 0, 0, 15, 2, -1
68, 1, 1, 7, 0, 0, 15, 2, -2
68, 1, 1, 8, 0, 0, 15, 2, -3
68, 1, 1, 9, 0, 0, 15, 2, -4
78, 1, 0, 57, 0, 0, 15, 1, 0
78, 1, 0, 58, 0, 0, 16, 1, 0
78, 1, 0, 59, 0, 0, 16, 1, 0
78, 1, 0, 60, 0, 0, 16, 1, 0
79, 1, 0, 57, 0, 0, 16, 1, 0
79, 1, 0, 58, 0, 0, 16, 1, 0
79, 1, 0, 59, 0, 0, 16, 1, 0
79, 1, 0, 60, 0, 0, 16, 1, 0
75, 1, 0, 92, 2, 0, 16, 2, 1
75, 1, 0, 93, 2, 0, 16, 2, 0
75, 1, 0, 94, 2, 0, 16, 2, -1
75, 1, 0, 95, 2, 0, 16, 2, -2
68, 1, 1, 19, 0, 0, 16, 2, -1
68, 1, 1, 20, 0, 0, 16, 2, -2
68, 1, 1, 21, 0, 0, 16, 2, -3
68, 1, 1, 22, 0, 0, 16, 2, -4
8, 1, 9, 356, 3, 0, 16, 1, 3
8, 1, 9, 357, 3, 0, 16, 1, 3
8, 1, 9, 358, 3, 0, 16, 1, 3
8, 1, 9, 359, 3, 0, 16, 1, 3
68, 1, 1, 65, 0, 0, 16, 1, 0
68, 1, 1, 66, 0, 0, 16, 1, 0
68, 1, 1, 67, 0, 0, 16, 1, 0
68, 1, 1, 68, 0, 0, 16, 1, 0
75, 1, 1, 71, 0, 0, 16, 1, 0
75, 1, 1, 65, 1, 0, 16, 2, 0
75, 1, 1, 72, 0, 0, 16, 1, 0
75, 1, 1, 66, 1, 0, 16, 2, -1
75, 1, 1, 73, 0, 0, 16, 1, 0
75, 1, 1, 67, 1, 0, 16, 2, -2
75, 1, 1, 74, 0, 0, 16, 1, 0
75, 1, 1, 68, 1, 0, 16, 2, -3
75, 1, 1, 59, 1, 0, 16, 2, 0
75, 1, 1, 60, 1, 0, 16, 2, -1
75, 1, 1, 61, 1, 0, 16, 2, -2
75, 1, 1, 62, 1, 0, 16, 2, -3
68, 1, 1, 113, 1, 0, 16, 1, 1
68, 1, 1, 114, 1, 0, 16, 1, 1
68, 1, 1, 115, 1, 0, 16, 1, 1
68, 1, 1, 116, 1, 0, 16, 1, 1
75, 1, 1, 71, 0, 0, 16, 1, 0
75, 1, 1, 72, 0, 0, 16, 1, 0
75, 1, 1, 73, 0, 0, 16, 1, 0
75, 1, 1, 74, 0, 0, 16, 1, 0
8, 1, 10, 75, 0, 0, 16, 1, 0
8, 1, 10, 76, 0, 0, 16, 1, 0
8, 1, 10, 77, 0, 0, 16, 1, 0
8, 1, 10, 78, 0, 0, 16, 1, 0
8, 1, 10, 81, 1, 0, 16, 2, 0
8, 1, 10, 82, 1, 0, 16, 2, -1
8, 1, 10, 83, 1, 0, 16, 2, -2
8, 1, 10, 84, 1, 0, 16, 2, -3
68, 1, 2, 57, 0, 0, 16, 1, 0
68, 1, 2, 58, 0, 0, 16, 1, 0
68, 1, 2, 59, 0, 0, 16, 1, 0
68, 1, 2, 60, 0, 0, 16, 1, 0
68, 1, 2, 52, 1, 0, 16, 2, 0
68, 1, 2, 53, 1, 0, 16, 2, -1
68, 1, 2, 54, 1, 0, 16, 2, -2
68, 1, 2, 55, 1, 0, 16, 2, -3
8, 1, 10, 106, 2, 0, 16, 2, 1
8, 1, 10, 107, 2, 0, 16, 2, 0
8, 1, 10, 108, 2, 0, 16, 2, -1
8, 1, 10, 109, 2, 0, 16, 2, -2
80, 1, 0, 9, 0, 0, 16, 2, -1
80, 1, 0, 10, 0, 0, 16, 2, -2
80, 1, 0, 11, 0, 0, 16, 2, -3
80, 1, 0, 12, 0, 0, 16, 2, -4
68, 1, 2, 65, 0, 0, 17, 1, 0
68, 1, 2, 66, 0, 0, 17, 1, 0
68, 1, 2, 67, 0, 0, 17, 1, 0
68, 1, 2, 68, 0, 0, 17, 1, 0
68, 1, 2, 57, 0, 0, 17, 1, 0
68, 1, 2, 58, 0, 0, 17, 1, 0
68, 1, 2, 59, 0, 0, 17, 1, 0
68, 1, 2, 60, 0, 0, 17, 1, 0
8, 1, 11, 112, 2, 0, 17, 2, 1
8, 1, 11, 113, 2, 0, 17, 2, 0
8, 1, 11, 114, 2, 0, 17, 2, -1
8, 1, 11, 115, 2, 0, 17, 2, -2
8, 1, 10, 262, 2, 0, 17, 1, 2
8, 1, 10, 263, 2, 0, 17, 1, 2
8, 1, 10, 264, 2, 0, 17, 1, 2
8, 1, 10, 265, 2, 0, 17, 1, 2
8, 1, 12, 103, 1, 0, 17, 2, 0
8, 1, 12, 104, 1, 0, 17, 2, -1
8, 1, 12, 105, 1, 0, 17, 2, -2
8, 1, 12, 106, 1, 0, 17, 2, -3
8, 1, 12, 169, 1, 0, 18, 1, 1
8, 1, 11, 262, 2, 0, 18, 1, 2
8, 1, 12, 170, 1, 0, 18, 1, 1
8, 1, 11, 263, 2, 0, 18, 1, 2
8, 1, 12, 171, 1, 0, 18, 1, 1
8, 1, 11, 264, 2, 0, 18, 1, 2
8, 1, 12, 172, 1, 0, 18, 1, 1
8, 1, 11, 265, 2, 0, 18, 1, 2
8, 1, 11, 356, 3, 0, 18, 1, 3
8, 1, 11, 357, 3, 0, 18, 1, 3
8, 1, 11, 358, 3, 0, 18, 1, 3
8, 1, 11, 359, 3, 0, 18, 1, 3
8, 1, 11, 356, 3, 0, 18, 1, 3
8, 1, 11, 357, 3, 0, 18, 1, 3
8, 1, 11, 358, 3, 0, 18, 1, 3
8, 1, 11, 359, 3, 0, 18, 1, 3
8, 1, 11, 103, 1, 0, 18, 2, 0
8, 1, 11, 104, 1, 0, 18, 2, -1
8, 1, 11, 105, 1, 0, 18, 2, -2
8, 1, 11, 106, 1, 0, 18, 2, -3
8, 1, 12, 142, 1, 0, 18, 2, 0
8, 1, 12, 143, 1, 0, 18, 2, -1
8, 1, 12, 144, 1, 0, 18, 2, -2
8, 1, 12, 145, 1, 0, 18, 2, -3
8, 1, 11, 105, 1, 0, 18, 2, 0
8, 1, 11, 106, 1, 0, 18, 2, -1
8, 1, 11, 107, 1, 0, 18, 2, -2
8, 1, 11, 108, 1, 0, 18, 2, -3
8, 1, 11, 109, 1, 0, 19, 2, 0
8, 1, 11, 110, 1, 0, 19, 2, -1
8, 1, 11, 111, 1, 0, 19, 2, -2
8, 1, 11, 112, 1, 0, 19, 2, -3
8, 1, 13, 75, 0, 0, 19, 1, 0
8, 1, 13, 76, 0, 0, 19, 1, 0
8, 1, 13, 77, 0, 0, 19, 1, 0
8, 1, 13, 78, 0, 0, 19, 1, 0
8, 1, 13, 107, 1, 0, 19, 2, 0
8, 1, 13, 108, 1, 0, 19, 2, -1
8, 1, 13, 109, 1, 0, 19, 2, -2
8, 1, 13, 110, 1, 0, 19, 2, -3
8, 1, 12, 60, 0, 0, 19, 1, 0
8, 1, 12, 61, 0, 0, 19, 1, 0
8, 1, 12, 62, 0, 0, 19, 1, 0
8, 1, 12, 63, 0, 0, 19, 1, 0
8, 1, 12, 424, 4, 0, 19, 2, 3
8, 1, 12, 425, 4, 0, 19, 2, 2
8, 1, 12, 426, 4, 0, 19, 2, 1
8, 1, 12, 427, 4, 0, 19, 2, 0
8, 1, 11, 258, 2, 0, 19, 1, 2
8, 1, 11, 259, 2, 0, 19, 1, 2
8, 1, 12, 2, 0, 0, 19, 2, -1
8, 1, 11, 260, 2, 0, 19, 1, 2
8, 1, 12, 3, 0, 0, 19, 2, -2
8, 1, 11, 261, 2, 0, 19, 1, 2
8, 1, 12, 4, 0, 0, 19, 2, -3
8, 1, 12, 5, 0, 0, 19, 2, -4
8, 1, 12, 102, 2, 0, 20, 2, 1
8, 1, 12, 103, 2, 0, 20, 2, 0
8, 1, 12, 104, 2, 0, 20, 2, -1
8, 1, 12, 105, 2, 0, 20, 2, -2
8, 1, 13, 275, 2, 0, 20, 1, 2
8, 1, 13, 276, 2, 0, 20, 1, 2
8, 1, 13, 277, 2, 0, 20, 1, 2
8, 1, 13, 278, 2, 0, 20, 1, 2
8, 1, 13, 94, 1, 0, 20, 2, 0
8, 1, 13, 95, 1, 0, 20, 2, -1
8, 1, 13, 96, 1, 0, 20, 2, -2
8, 1, 13, 97, 1, 0, 20, 2, -3
8, 1, 12, 262, 2, 0, 20, 1, 2
8, 1, 12, 263, 2, 0, 20, 1, 2
8, 1, 12, 264, 2, 0, 20, 1, 2
8, 1, 12, 265, 2, 0, 20, 1, 2
8, 1, 13, 356, 3, 0, 20, 1, 3
8, 1, 13, 357, 3, 0, 20, 1, 3
8, 1, 13, 358, 3, 0, 20, 1, 3
8, 1, 13, 359, 3, 0, 20, 1, 3
8, 1, 13, 262, 2, 0, 20, 1, 2
8, 1, 13, 263, 2, 0, 20, 1, 2
8, 1, 12, 57, 0, 0, 20, 1, 0
8, 1, 13, 264, 2, 0, 20, 1, 2
8, 1, 12, 58, 0, 0, 20, 1, 0
8, 1, 13, 265, 2, 0, 20, 1, 2
8, 1, 12, 59, 0, 0, 20, 1, 0
8, 1, 12, 60, 0, 0, 20, 1, 0
8, 1, 12, 57, 0, 0, 21, 1, 0
8, 1, 12, 58, 0, 0, 21, 1, 0
8, 1, 12, 57, 0, 0, 21, 1, 0
8, 1, 12, 59, 0, 0, 21, 1, 0
8, 1, 12, 58, 0, 0, 21, 1, 0
8, 1, 13, 148, 3, 0, 21, 2, 2
8, 1, 12, 60, 0, 0, 21, 1, 0
8, 1, 12, 59, 0, 0, 21, 1, 0
8, 1, 13, 149, 3, 0, 21, 2, 1
8, 1, 12, 60, 0, 0, 21, 1, 0
8, 1, 13, 150, 3, 0, 21, 2, 0
8, 1, 13, 151, 3, 0, 21, 2, -1
8, 1, 12, 165, 1, 0, 21, 1, 1
8, 1, 12, 166, 1, 0, 21, 1, 1
8, 1, 12, 167, 1, 0, 21, 1, 1
8, 1, 12, 168, 1, 0, 21, 1, 1
8, 1, 13, 75, 0, 0, 21, 1, 0
8, 1, 13, 76, 0, 0, 21, 1, 0
8, 1, 13, 77, 0, 0, 21, 1, 0
8, 1, 13, 78, 0, 0, 21, 1, 0
8, 1, 13, 169, 1, 0, 21, 1, 1
8, 1, 13, 170, 1, 0, 21, 1, 1
8, 1, 13, 169, 1, 0, 21, 1, 1
8, 1, 13, 171, 1, 0, 21, 1, 1
8, 1, 13, 170, 1, 0, 21, 1, 1
8, 1, 13, 172, 1, 0, 21, 1, 1
8, 1, 13, 171, 1, 0, 21, 1, 1
8, 1, 13, 172, 1, 0, 21, 1, 1
8, 1, 13, 424, 4, 0, 22, 2, 3
8, 1, 13, 425, 4, 0, 22, 2, 2
8, 1, 13, 426, 4, 0, 22, 2, 1
8, 1, 13, 427, 4, 0, 22, 2, 0
8, 1, 14, 166, 1, 0, 22, 1, 1
8, 1, 14, 167, 1, 0, 22, 1, 1
8, 1, 14, 2, 0, 0, 22, 2, -1
8, 1, 14, 168, 1, 0, 22, 1, 1
8, 1, 14, 3, 0, 0, 22, 2, -2
8, 1, 14, 169, 1, 0, 22, 1, 1
8, 1, 14, 4, 0, 0, 22, 2, -3
8, 1, 14, 5, 0, 0, 22, 2, -4
8, 1, 14, 95, 1, 0, 22, 2, 0
8, 1, 14, 96, 1, 0, 22, 2, -1
8, 1, 14, 97, 1, 0, 22, 2, -2
8, 1, 14, 98, 1, 0, 22, 2, -3
8, 1, 13, 136, 1, 0, 22, 1, 1
8, 1, 13, 137, 1, 0, 22, 1, 1
8, 1, 13, 138, 1, 0, 22, 1, 1
8, 1, 13, 139, 1, 0, 22, 1, 1
8, 1, 14, 105, 1, 0, 22, 2, 0
8, 1, 14, 106, 1, 0, 22, 2, -1
8, 1, 14, 107, 1, 0, 22, 2, -2
8, 1, 14, 108, 1, 0, 22, 2, -3
8, 1, 14, 97, 2, 0, 22, 2, 1
8, 1, 14, 98, 2, 0, 22, 2, 0
8, 1, 14, 75, 0, 0, 22, 1, 0
8, 1, 14, 99, 2, 0, 22, 2, -1
8, 1, 14, 76, 0, 0, 22, 1, 0
8, 1, 14, 100, 2, 0, 22, 2, -2
8, 1, 14, 77, 0, 0, 22, 1, 0
8, 1, 14, 78, 0, 0, 22, 1, 0
8, 1, 13, 68, 0, 0, 22, 1, 0
8, 1, 13, 69, 0, 0, 22, 1, 0
8, 1, 13, 70, 0, 0, 22, 1, 0
8, 1, 13, 71, 0, 0, 22, 1, 0
8, 1, 14, 68, 1, 0, 22, 2, 0
8, 1, 14, 69, 1, 0, 22, 2, -1
8, 1, 14, 70, 1, 0, 22, 2, -2
8, 1, 14, 71, 1, 0, 22, 2, -3
8, 1, 14, 105, 1, 0, 22, 2, 0
8, 1, 14, 106, 1, 0, 22, 2, -1
8, 1, 14, 107, 1, 0, 22, 2, -2
8, 1, 14, 108, 1, 0, 22, 2, -3
8, 1, 14, 109, 1, 0, 22, 2, -4
8, 1, 13, 356, 3, 0, 23, 1, 3
8, 1, 13, 357, 3, 0, 23, 1, 3
8, 1, 13, 358, 3, 0, 23, 1, 3
8, 1, 13, 359, 3, 0, 23, 1, 3
8, 1, 13, 360, 3, 0, 23, 1, 3
8, 1, 14, 71, 0, 0, 23, 1, 0
8, 1, 14, 72, 0, 0, 23, 1, 0
8, 1, 14, 73, 0, 0, 23, 1, 0
8, 1, 14, 74, 0, 0, 23, 1, 0
8, 1, 15, 71, 0, 0, 23, 1, 0
8, 1, 15, 72, 0, 0, 23, 1, 0
8, 1, 15, 73, 0, 0, 23, 1, 0
8, 1, 15, 74, 0, 0, 23, 1, 0
8, 1, 14, 57, 0, 0, 23, 1, 0
8, 1, 14, 58, 0, 0, 23, 1, 0
8, 1, 14, 59, 0, 0, 23, 1, 0
8, 1, 14, 60, 0, 0, 23, 1, 0
8, 1, 14, 57, 0, 0, 23, 1, 0
8, 1, 14, 58, 0, 0, 23, 1, 0
8, 1, 14, 59, 0, 0, 23, 1, 0
8, 1, 14, 60, 0, 0, 23, 1, 0
8, 1, 15, 108, 2, 0, 23, 2, 1
8, 1, 15, 109, 2, 0, 23, 2, 0
8, 1, 15, 110, 2, 0, 23, 2, -1
8, 1, 14, 262, 2, 0, 23, 1, 2
8, 1, 15, 111, 2, 0, 23, 2, -2
8, 1, 14, 263, 2, 0, 23, 1, 2
8, 1, 14, 264, 2, 0, 23, 1, 2
8, 1, 14, 265, 2, 0, 23, 1, 2
8, 1, 15, 90, 1, 0, 23, 2, 0
8, 1, 15, 91, 1, 0, 23, 2, -1
8, 1, 15, 92, 1, 0, 23, 2, -2
8, 1, 15, 93, 1, 0, 23, 2, -3
8, 1, 14, 169, 1, 0, 24, 1, 1
8, 1, 14, 170, 1, 0, 24, 1, 1
