key,generation,grandChild,survivedTime,eatenTrees,reproduced,reproducedMutual,timeOfDeath,causeOfDeath,fitness,newLevel
196, 1, 70, 218, 1, 0, 0, 589, 1, 5, 0
196, 1, 71, 149, 0, 0, 0, 589, 1, 2, 0
196, 1, 72, 74, 1, 0, 0, 589, 2, 2, 0
196, 1, 72, 21, 0, 0, 0, 589, 2, 0, 0
196, 1, 71, 447, 5, 0, 1, 589, 2, 16, 0
196, 1, 72, 4, 0, 0, 0, 589, 2, 0, 0
196, 1, 71, 137, 0, 0, 0, 589, 1, 2, 0
196, 1, 71, 227, 1, 0, 0, 589, 1, 5, 0
196, 1, 71, 227, 5, 0, 0, 589, 2, 9, 0
196, 1, 72, 25, 0, 0, 0, 589, 2, 0, 0
196, 1, 70, 212, 4, 0, 0, 589, 2, 8, 0
196, 1, 70, 212, 1, 0, 0, 589, 1, 5, 0
196, 1, 73, 113, 0, 0, 0, 589, 1, 2, 0
196, 1, 72, 174, 4, 0, 0, 589, 2, 7, 0
196, 1, 71, 155, 3, 0, 1, 589, 2, 9, 0
196, 1, 72, 131, 0, 0, 0, 589, 2, 2, 0
196, 1, 73, 113, 0, 0, 0, 589, 1, 2, 0
196, 1, 73, 73, 4, 0, 0, 589, 2, 5, 0
196, 1, 71, 2, 0, 0, 0, 589, 2, 0, 0
196, 1, 73, 118, 0, 0, 0, 589, 1, 2, 0
196, 1, 73, 25, 0, 0, 0, 589, 2, 0, 0
196, 1, 73, 113, 0, 0, 0, 589, 1, 2, 0
196, 1, 71, 58, 2, 0, 1, 589, 2, 6, 0
196, 1, 72, 139, 1, 0, 0, 589, 2, 3, 0
196, 1, 71, 12, 1, 0, 0, 589, 2, 1, 0
196, 1, 73, 33, 0, 0, 0, 590, 2, 0, 0
196, 1, 72, 69, 0, 0, 0, 590, 2, 1, 0
196, 1, 70, 741, 10, 0, 3, 590, 2, 33, 0
196, 1, 72, 46, 3, 0, 0, 590, 2, 3, 0
196, 1, 73, 38, 0, 0, 0, 590, 2, 0, 0
196, 1, 71, 249, 2, 0, 0, 590, 2, 6, 0
196, 1, 72, 92, 1, 0, 0, 590, 2, 2, 0
196, 1, 73, 90, 1, 0, 0, 590, 2, 2, 0
196, 1, 72, 55, 1, 0, 0, 590, 2, 2, 0
196, 1, 72, 46, 1, 0, 0, 590, 2, 1, 0
196, 1, 73, 44, 1, 0, 0, 590, 2, 1, 0
196, 1, 71, 13, 2, 0, 0, 590, 2, 2, 0
196, 1, 72, 108, 4, 0, 0, 590, 2, 6, 0
196, 1, 73, 90, 3, 0, 1, 590, 2, 7, 0
196, 1, 71, 13, 0, 0, 0, 590, 2, 0, 0
196, 1, 71, 225, 5, 0, 0, 590, 2, 9, 0
196, 1, 73, 52, 1, 0, 0, 590, 2, 2, 0
196, 1, 73, 9, 0, 0, 0, 590, 2, 0, 0
196, 1, 73, 99, 1, 0, 0, 590, 2, 2, 0
196, 1, 73, 13, 0, 0, 0, 590, 2, 0, 0
196, 1, 71, 634, 6, 0, 1, 590, 1, 21, 0
196, 1, 71, 87, 1, 0, 0, 590, 2, 2, 0
196, 1, 73, 56, 0, 0, 0, 590, 2, 1, 0
196, 1, 73, 18, 0, 0, 0, 590, 2, 0, 0
196, 1, 71, 19, 0, 0, 0, 590, 2, 0, 0
196, 1, 73, 102, 5, 0, 1, 590, 2, 10, 0
196, 1, 71, 93, 4, 0, 0, 590, 2, 5, 0
196, 1, 72, 130, 0, 0, 0, 590, 1, 2, 0
196, 1, 71, 38, 0, 0, 0, 590, 2, 0, 0
196, 1, 73, 143, 4, 0, 1, 591, 2, 9, 0
196, 1, 72, 14, 0, 0, 0, 591, 2, 0, 0
196, 1, 71, 282, 3, 0, 0, 591, 1, 8, 0
196, 1, 72, 225, 3, 0, 0, 591, 2, 7, 0
196, 1, 72, 4, 0, 0, 0, 591, 2, 0, 0
196, 1, 72, 82, 1, 0, 0, 591, 2, 2, 0
196, 1, 71, 54, 0, 0, 0, 591, 2, 1, 0
196, 1, 73, 24, 0, 0, 0, 591, 2, 0, 0
196, 1, 72, 183, 6, 0, 0, 591, 2, 9, 0
196, 1, 73, 26, 2, 0, 0, 591, 2, 2, 0
196, 1, 71, 207, 8, 0, 0, 591, 2, 12, 0
196, 1, 73, 124, 0, 0, 0, 591, 1, 2, 0
196, 1, 73, 2, 0, 0, 0, 591, 2, 0, 0
196, 1, 70, 296, 2, 0, 1, 591, 1, 10, 0
196, 1, 71, 274, 5, 0, 1, 591, 2, 13, 0
196, 1, 71, 113, 7, 0, 0, 591, 2, 9, 0
196, 1, 72, 223, 1, 0, 0, 591, 1, 5, 0
196, 1, 73, 159, 3, 0, 1, 591, 2, 9, 0
196, 1, 72, 140, 0, 0, 0, 591, 1, 2, 0
196, 1, 72, 89, 0, 0, 0, 591, 2, 1, 0
196, 1, 72, 72, 0, 0, 0, 591, 2, 1, 0
196, 1, 71, 54, 1, 0, 0, 591, 2, 2, 0
196, 1, 72, 139, 0, 0, 0, 591, 1, 2, 0
196, 1, 73, 179, 2, 0, 0, 591, 2, 5, 0
196, 1, 73, 82, 1, 0, 0, 591, 2, 2, 0
196, 1, 73, 68, 2, 0, 0, 591, 2, 3, 0
196, 1, 71, 113, 2, 0, 0, 591, 2, 4, 0
196, 1, 73, 163, 3, 0, 0, 591, 2, 6, 0
196, 1, 72, 230, 2, 0, 0, 591, 1, 6, 0
196, 1, 71, 226, 1, 0, 0, 591, 2, 5, 0
196, 1, 73, 180, 1, 0, 0, 591, 2, 4, 0
196, 1, 71, 119, 2, 0, 1, 591, 2, 7, 0
196, 1, 71, 56, 0, 0, 0, 591, 2, 1, 0
196, 1, 72, 21, 0, 0, 0, 591, 2, 0, 0
196, 1, 73, 2, 0, 0, 0, 591, 2, 0, 0
196, 1, 72, 153, 1, 0, 0, 591, 2, 4, 0
196, 1, 72, 101, 1, 0, 0, 591, 2, 3, 0
196, 1, 70, 397, 10, 0, 2, 591, 2, 23, 0
196, 1, 71, 66, 2, 0, 0, 591, 2, 3, 0
196, 1, 71, 60, 0, 0, 0, 591, 2, 1, 0
196, 1, 72, 208, 2, 0, 1, 591, 2, 9, 0
196, 1, 73, 138, 2, 0, 0, 591, 2, 4, 0
196, 1, 73, 174, 3, 0, 0, 591, 2, 6, 0
196, 1, 73, 45, 1, 0, 0, 591, 2, 1, 0
196, 1, 72, 333, 4, 0, 1, 591, 2, 13, 0
196, 1, 71, 309, 3, 0, 1, 591, 2, 12, 0
196, 1, 73, 145, 5, 0, 0, 591, 2, 7, 0
196, 1, 71, 137, 1, 0, 0, 591, 2, 3, 0
196, 1, 73, 103, 0, 0, 0, 591, 2, 2, 0
196, 1, 71, 69, 0, 0, 0, 591, 2, 1, 0
196, 1, 73, 193, 1, 0, 0, 591, 1, 4, 0
196, 1, 73, 195, 1, 0, 0, 592, 1, 4, 0
196, 1, 73, 69, 3, 0, 0, 592, 2, 4, 0
196, 1, 71, 142, 2, 0, 0, 592, 2, 4, 0
196, 1, 72, 258, 3, 0, 1, 592, 2, 11, 0
196, 1, 73, 118, 2, 0, 1, 592, 2, 7, 0
196, 1, 73, 33, 1, 0, 0, 592, 2, 1, 0
196, 1, 72, 113, 0, 0, 0, 592, 2, 2, 0
196, 1, 73, 38, 0, 0, 0, 592, 2, 0, 0
196, 1, 72, 2, 0, 0, 0, 592, 2, 0, 0
196, 1, 73, 38, 2, 0, 0, 592, 2, 2, 0
196, 1, 71, 245, 2, 0, 0, 592, 1, 6, 0
196, 1, 73, 120, 0, 0, 0, 592, 2, 2, 0
196, 1, 72, 117, 0, 0, 0, 592, 1, 2, 0
196, 1, 73, 102, 8, 0, 0, 592, 2, 10, 0
196, 1, 73, 42, 0, 0, 0, 592, 2, 0, 0
196, 1, 73, 26, 3, 0, 0, 592, 2, 3, 0
196, 1, 72, 247, 3, 0, 0, 592, 2, 7, 0
196, 1, 73, 209, 1, 0, 0, 592, 1, 5, 0
196, 1, 73, 166, 3, 0, 0, 592, 2, 6, 0
196, 1, 73, 176, 4, 0, 0, 592, 2, 7, 0
196, 1, 71, 148, 1, 0, 0, 592, 2, 3, 0
196, 1, 74, 10, 0, 0, 0, 592, 2, 0, 0
196, 1, 71, 450, 4, 0, 1, 592, 2, 16, 0
196, 1, 72, 63, 2, 0, 0, 592, 2, 3, 0
196, 1, 73, 35, 0, 0, 0, 592, 2, 0, 0
196, 1, 73, 27, 0, 0, 0, 592, 2, 0, 0
196, 1, 73, 89, 6, 0, 0, 592, 2, 7, 0
196, 1, 72, 283, 3, 0, 0, 592, 1, 8, 0
196, 1, 71, 273, 10, 0, 1, 592, 2, 18, 0
196, 1, 72, 147, 2, 0, 0, 592, 2, 4, 0
196, 1, 73, 95, 4, 0, 0, 592, 2, 5, 0
196, 1, 73, 57, 0, 0, 0, 592, 2, 1, 0
196, 1, 73, 126, 0, 0, 0, 592, 1, 2, 0
196, 1, 71, 115, 3, 0, 0, 592, 2, 5, 0
196, 1, 74, 21, 1, 0, 0, 592, 2, 1, 0
196, 1, 74, 19, 1, 0, 0, 592, 2, 1, 0
196, 1, 72, 87, 0, 0, 0, 592, 2, 1, 0
196, 1, 72, 40, 1, 0, 0, 592, 2, 1, 0
196, 1, 74, 22, 0, 0, 0, 592, 2, 0, 0
196, 1, 73, 127, 2, 0, 0, 592, 2, 4, 0
196, 1, 72, 30, 1, 0, 0, 592, 2, 1, 0
196, 1, 72, 139, 0, 0, 0, 592, 1, 2, 0
196, 1, 72, 139, 0, 0, 0, 592, 1, 2, 0
196, 1, 74, 5, 0, 0, 0, 592, 2, 0, 0
196, 1, 73, 54, 0, 0, 0, 592, 2, 1, 0
196, 1, 72, 144, 0, 0, 0, 592, 1, 2, 0
196, 1, 72, 533, 6, 0, 1, 593, 2, 19, 0
196, 1, 73, 133, 0, 0, 0, 593, 1, 2, 0
196, 1, 73, 101, 1, 0, 0, 593, 2, 3, 0
196, 1, 72, 224, 1, 0, 0, 593, 1, 5, 0
196, 1, 74, 24, 0, 0, 0, 593, 2, 0, 0
196, 1, 72, 222, 1, 0, 0, 593, 1, 5, 0
196, 1, 72, 56, 0, 0, 0, 593, 2, 1, 0
196, 1, 71, 12, 0, 0, 0, 593, 2, 0, 0
196, 1, 73, 122, 3, 0, 0, 593, 2, 5, 0
196, 1, 71, 18, 0, 0, 0, 593, 2, 0, 0
196, 1, 71, 13, 0, 0, 0, 593, 2, 0, 0
196, 1, 74, 39, 1, 0, 0, 593, 2, 1, 0
196, 1, 73, 87, 0, 0, 0, 593, 2, 1, 0
196, 1, 74, 52, 0, 0, 0, 593, 2, 1, 0
196, 1, 73, 132, 1, 0, 0, 593, 1, 3, 0
196, 1, 73, 95, 0, 0, 0, 593, 2, 1, 0
196, 1, 72, 71, 1, 0, 0, 593, 2, 2, 0
196, 1, 71, 147, 1, 0, 0, 593, 2, 3, 0
196, 1, 74, 44, 0, 0, 0, 593, 2, 0, 0
196, 1, 72, 231, 1, 0, 0, 593, 1, 5, 0
196, 1, 71, 13, 0, 0, 0, 593, 2, 0, 0
196, 1, 73, 5, 0, 0, 0, 593, 2, 0, 0
196, 1, 73, 96, 0, 0, 0, 593, 2, 1, 0
196, 1, 72, 174, 1, 0, 0, 593, 2, 4, 0
196, 1, 73, 131, 3, 0, 0, 593, 2, 5, 0
196, 1, 72, 108, 0, 0, 0, 593, 2, 2, 0
196, 1, 71, 21, 1, 0, 0, 593, 2, 1, 0
196, 1, 73, 276, 3, 0, 0, 593, 1, 8, 0
196, 1, 73, 107, 2, 0, 0, 593, 2, 4, 0
196, 1, 74, 66, 2, 0, 0, 593, 2, 3, 0
196, 1, 74, 57, 1, 0, 0, 593, 2, 2, 0
196, 1, 73, 144, 0, 0, 0, 593, 1, 2, 0
196, 1, 74, 53, 0, 0, 0, 593, 2, 1, 0
196, 1, 72, 120, 0, 0, 0, 593, 1, 2, 0
196, 1, 72, 71, 0, 0, 0, 593, 2, 1, 0
196, 1, 74, 45, 0, 0, 0, 593, 2, 0, 0
196, 1, 73, 233, 1, 0, 0, 593, 1, 5, 0
196, 1, 73, 94, 3, 0, 0, 593, 2, 4, 0
196, 1, 72, 72, 1, 0, 0, 593, 2, 2, 0
196, 1, 74, 60, 0, 0, 0, 593, 2, 1, 0
196, 1, 74, 53, 0, 0, 0, 593, 2, 1, 0
196, 1, 71, 44, 2, 0, 0, 593, 2, 2, 0
196, 1, 71, 32, 2, 0, 0, 593, 2, 2, 0
196, 1, 72, 133, 2, 0, 0, 593, 2, 4, 0
196, 1, 72, 86, 0, 0, 0, 593, 2, 1, 0
196, 1, 72, 86, 1, 0, 0, 593, 2, 2, 0
196, 1, 74, 65, 0, 0, 0, 593, 2, 1, 0
196, 1, 74, 70, 0, 0, 0, 593, 2, 1, 0
196, 1, 74, 50, 1, 0, 0, 593, 2, 2, 0
196, 1, 73, 196, 6, 0, 0, 594, 2, 9, 0
196, 1, 73, 4, 0, 0, 0, 594, 2, 0, 0
196, 1, 72, 4, 0, 0, 0, 594, 2, 0, 0
196, 1, 73, 13, 0, 0, 0, 594, 2, 0, 0
196, 1, 73, 11, 1, 0, 0, 594, 2, 1, 0
196, 1, 72, 133, 2, 0, 0, 594, 2, 4, 0
196, 1, 72, 215, 1, 0, 0, 594, 1, 5, 0
196, 1, 73, 291, 4, 0, 0, 594, 2, 9, 0
196, 1, 73, 15, 0, 0, 0, 594, 2, 0, 0
196, 1, 73, 109, 5, 0, 0, 594, 2, 7, 0
196, 1, 73, 112, 1, 0, 0, 594, 2, 3, 0
196, 1, 74, 74, 2, 0, 0, 594, 2, 3, 0
196, 1, 71, 54, 0, 0, 0, 594, 2, 1, 0
196, 1, 72, 107, 0, 0, 0, 594, 2, 2, 0
196, 1, 73, 29, 1, 0, 0, 594, 2, 1, 0
196, 1, 72, 146, 0, 0, 0, 594, 1, 2, 0
196, 1, 73, 121, 0, 0, 0, 594, 1, 2, 0
196, 1, 72, 16, 2, 0, 0, 594, 2, 2, 0
196, 1, 73, 33, 1, 0, 0, 594, 2, 1, 0
196, 1, 73, 148, 0, 0, 0, 594, 1, 2, 0
196, 1, 73, 130, 0, 0, 0, 594, 1, 2, 0
196, 1, 74, 104, 2, 0, 0, 594, 2, 4, 0
196, 1, 73, 150, 0, 0, 0, 594, 1, 3, 0
196, 1, 73, 233, 2, 0, 1, 594, 1, 9, 0
196, 1, 74, 11, 0, 0, 0, 594, 2, 0, 0
196, 1, 73, 61, 0, 0, 0, 595, 2, 1, 0
196, 1, 71, 446, 4, 0, 1, 595, 1, 15, 0
196, 1, 73, 142, 0, 0, 0, 595, 1, 2, 0
196, 1, 74, 114, 0, 0, 0, 595, 1, 2, 0
196, 1, 71, 97, 3, 0, 0, 595, 2, 4, 0
196, 1, 73, 69, 3, 0, 0, 595, 2, 4, 0
196, 1, 73, 58, 1, 0, 0, 595, 2, 2, 0
196, 1, 72, 394, 5, 0, 1, 595, 2, 15, 0
196, 1, 72, 41, 2, 0, 0, 595, 2, 2, 0
196, 1, 71, 406, 7, 0, 0, 595, 1, 15, 0
196, 1, 74, 117, 1, 0, 0, 595, 1, 3, 0
196, 1, 72, 179, 3, 0, 0, 595, 2, 6, 0
196, 1, 72, 4, 0, 0, 0, 595, 2, 0, 0
196, 1, 73, 58, 1, 0, 0, 595, 2, 2, 0
196, 1, 73, 230, 1, 0, 0, 595, 1, 5, 0
196, 1, 74, 123, 0, 0, 0, 595, 1, 2, 0
196, 1, 72, 59, 1, 0, 0, 595, 2, 2, 0
196, 1, 73, 343, 5, 0, 0, 595, 1, 11, 0
196, 1, 72, 189, 2, 0, 0, 595, 2, 5, 0
196, 1, 71, 109, 6, 0, 0, 595, 2, 8, 0
196, 1, 73, 333, 3, 0, 1, 595, 2, 12, 0
196, 1, 72, 184, 3, 0, 0, 595, 2, 6, 0
196, 1, 72, 66, 0, 0, 0, 595, 2, 1, 0
196, 1, 73, 78, 2, 0, 0, 595, 2, 3, 0
196, 1, 74, 131, 0, 0, 0, 595, 1, 2, 0
196, 1, 73, 171, 2, 0, 1, 595, 2, 8, 0
196, 1, 72, 273, 2, 0, 0, 595, 1, 7, 0
196, 1, 73, 82, 2, 0, 0, 595, 2, 3, 0
196, 1, 72, 266, 4, 0, 0, 595, 2, 9, 0
196, 1, 73, 187, 2, 0, 0, 595, 2, 5, 0
196, 1, 71, 120, 3, 0, 0, 595, 2, 5, 0
196, 1, 74, 5, 0, 0, 0, 595, 2, 0, 0
196, 1, 72, 21, 3, 0, 0, 595, 2, 3, 0
196, 1, 74, 37, 1, 0, 0, 596, 2, 1, 0
196, 1, 73, 201, 4, 0, 0, 596, 2, 8, 0
196, 1, 74, 17, 0, 0, 0, 596, 2, 0, 0
196, 1, 73, 198, 3, 0, 0, 596, 2, 6, 0
196, 1, 73, 98, 0, 0, 0, 596, 2, 1, 0
196, 1, 73, 100, 1, 0, 0, 596, 2, 3, 0
196, 1, 71, 129, 2, 0, 0, 596, 2, 4, 0
196, 1, 74, 60, 0, 0, 0, 596, 2, 1, 0
196, 1, 73, 99, 0, 0, 0, 596, 2, 1, 0
196, 1, 72, 225, 3, 0, 1, 596, 2, 10, 0
196, 1, 73, 275, 7, 0, 0, 596, 2, 12, 0
196, 1, 73, 199, 5, 0, 1, 596, 2, 11, 0
196, 1, 71, 142, 0, 0, 0, 596, 1, 2, 0
196, 1, 72, 192, 1, 0, 0, 596, 1, 4, 0
196, 1, 74, 156, 2, 0, 0, 596, 2, 5, 0
196, 1, 73, 120, 0, 0, 0, 596, 2, 2, 0
196, 1, 71, 144, 0, 0, 0, 596, 1, 2, 0
196, 1, 71, 139, 0, 0, 0, 596, 1, 2, 0
196, 1, 74, 2, 0, 0, 0, 596, 2, 0, 0
196, 1, 73, 127, 4, 0, 0, 596, 2, 6, 0
196, 1, 72, 232, 2, 0, 0, 596, 2, 6, 0
196, 1, 72, 300, 7, 0, 0, 596, 2, 13, 0
196, 1, 73, 140, 0, 0, 0, 596, 1, 2, 0
196, 1, 73, 386, 4, 0, 1, 596, 1, 14, 0
196, 1, 74, 40, 3, 0, 0, 596, 2, 3, 0
196, 1, 73, 231, 1, 0, 0, 596, 1, 5, 0
196, 1, 74, 13, 0, 0, 0, 596, 2, 0, 0
196, 1, 73, 140, 2, 0, 0, 596, 2, 4, 0
196, 1, 72, 122, 1, 0, 0, 596, 2, 3, 0
196, 1, 74, 10, 1, 0, 0, 596, 2, 1, 0
196, 1, 74, 5, 0, 0, 0, 596, 2, 0, 0
196, 1, 73, 238, 1, 0, 0, 596, 1, 5, 0
196, 1, 73, 137, 0, 0, 0, 596, 1, 2, 0
196, 1, 71, 460, 4, 0, 0, 597, 2, 13, 0
196, 1, 74, 193, 2, 0, 0, 597, 2, 5, 0
196, 1, 73, 134, 0, 0, 0, 597, 2, 2, 0
196, 1, 73, 130, 0, 0, 0, 597, 2, 2, 0
196, 1, 74, 48, 0, 0, 0, 597, 2, 0, 0
196, 1, 73, 227, 1, 0, 0, 597, 1, 5, 0
196, 1, 73, 227, 1, 0, 0, 597, 1, 5, 0
196, 1, 72, 204, 4, 0, 0, 597, 2, 8, 0
196, 1, 74, 2, 1, 0, 0, 597, 2, 1, 0
196, 1, 72, 117, 1, 0, 0, 597, 2, 3, 0
196, 1, 74, 2, 2, 0, 0, 597, 2, 2, 0
196, 1, 74, 86, 1, 0, 0, 597, 2, 2, 0
196, 1, 74, 86, 1, 0, 0, 597, 2, 2, 0
196, 1, 72, 129, 0, 0, 0, 597, 2, 2, 0
196, 1, 74, 8, 0, 0, 0, 597, 2, 0, 0
196, 1, 73, 227, 1, 0, 0, 597, 1, 5, 0
196, 1, 72, 79, 1, 0, 0, 597, 2, 2, 0
196, 1, 74, 204, 1, 0, 0, 597, 1, 5, 0
196, 1, 71, 171, 3, 0, 0, 597, 2, 6, 0
196, 1, 72, 123, 3, 0, 0, 597, 2, 5, 0
196, 1, 72, 66, 1, 0, 0, 597, 2, 2, 0
196, 1, 74, 19, 1, 0, 0, 597, 2, 1, 0
196, 1, 74, 6, 1, 0, 0, 597, 2, 1, 0
196, 1, 73, 142, 4, 0, 0, 597, 2, 6, 0
196, 1, 74, 31, 0, 0, 0, 597, 2, 0, 0
196, 1, 72, 215, 3, 0, 0, 597, 2, 7, 0
196, 1, 73, 4, 0, 0, 0, 597, 2, 0, 0
196, 1, 73, 6, 0, 0, 0, 597, 2, 0, 0
196, 1, 74, 98, 2, 0, 0, 597, 2, 3, 0
196, 1, 74, 37, 0, 0, 0, 597, 2, 0, 0
196, 1, 72, 95, 1, 0, 0, 597, 2, 2, 0
196, 1, 74, 55, 2, 0, 0, 597, 2, 3, 0
196, 1, 74, 14, 1, 0, 0, 597, 2, 1, 0
196, 1, 73, 2, 0, 0, 0, 597, 2, 0, 0
196, 1, 74, 221, 2, 0, 0, 597, 2, 6, 0
196, 1, 74, 218, 1, 0, 0, 597, 1, 5, 0
196, 1, 73, 165, 2, 0, 0, 597, 2, 5, 0
196, 1, 74, 100, 1, 0, 0, 597, 2, 3, 0
196, 1, 73, 14, 0, 0, 0, 597, 2, 0, 0
196, 1, 72, 150, 0, 0, 0, 597, 1, 3, 0
196, 1, 74, 201, 1, 0, 0, 597, 1, 5, 0
196, 1, 72, 139, 0, 0, 0, 597, 1, 2, 0
196, 1, 72, 140, 0, 0, 0, 597, 1, 2, 0
196, 1, 74, 27, 0, 0, 0, 597, 2, 0, 0
196, 1, 73, 9, 0, 0, 0, 597, 2, 0, 0
196, 1, 74, 27, 0, 0, 0, 597, 2, 0, 0
196, 1, 72, 102, 5, 0, 0, 597, 2, 7, 0
196, 1, 71, 204, 2, 0, 0, 597, 2, 6, 0
196, 1, 72, 13, 0, 0, 0, 597, 2, 0, 0
196, 1, 72, 4, 0, 0, 0, 597, 2, 0, 0
196, 1, 74, 33, 0, 0, 0, 597, 2, 0, 0
196, 1, 72, 139, 0, 0, 0, 597, 1, 2, 0
196, 1, 72, 107, 3, 0, 0, 597, 2, 5, 0
196, 1, 72, 97, 1, 0, 0, 597, 2, 2, 0
196, 1, 74, 83, 1, 0, 0, 597, 2, 2, 0
196, 1, 72, 150, 0, 0, 0, 597, 1, 3, 0
196, 1, 74, 39, 2, 0, 0, 598, 2, 2, 0
196, 1, 74, 44, 0, 0, 0, 598, 2, 0, 0
196, 1, 74, 223, 1, 0, 0, 598, 1, 5, 0
196, 1, 72, 114, 0, 0, 0, 598, 1, 2, 0
196, 1, 73, 204, 2, 0, 1, 598, 2, 9, 0
196, 1, 73, 373, 3, 0, 1, 598, 1, 13, 0
196, 1, 73, 45, 0, 0, 0, 598, 2, 0, 0
196, 1, 72, 130, 0, 0, 0, 598, 1, 2, 0
196, 1, 72, 34, 0, 0, 0, 598, 2, 0, 0
196, 1, 74, 143, 1, 0, 0, 598, 1, 3, 0
196, 1, 74, 73, 0, 0, 0, 598, 2, 1, 0
196, 1, 73, 42, 0, 0, 0, 598, 2, 0, 0
196, 1, 72, 39, 1, 0, 0, 598, 2, 1, 0
196, 1, 74, 4, 0, 0, 0, 598, 2, 0, 0
196, 1, 71, 226, 1, 0, 0, 598, 2, 5, 0
196, 1, 72, 129, 5, 0, 0, 598, 2, 7, 0
196, 1, 74, 109, 2, 0, 0, 598, 2, 4, 0
196, 1, 74, 5, 0, 0, 0, 598, 2, 0, 0
196, 1, 74, 2, 0, 0, 0, 598, 2, 0, 0
196, 1, 74, 2, 0, 0, 0, 598, 2, 0, 0
196, 1, 71, 235, 2, 0, 1, 598, 1, 9, 0
196, 1, 73, 333, 5, 0, 1, 598, 1, 14, 0
196, 1, 73, 202, 2, 0, 1, 598, 2, 9, 0
196, 1, 74, 114, 0, 0, 0, 598, 1, 2, 0
196, 1, 73, 226, 4, 0, 1, 598, 2, 11, 0
196, 1, 72, 141, 1, 0, 0, 599, 2, 3, 0
196, 1, 72, 143, 4, 0, 0, 599, 2, 6, 0
196, 1, 74, 99, 0, 0, 0, 599, 2, 1, 0
196, 1, 74, 46, 0, 0, 0, 599, 2, 0, 0
196, 1, 74, 2, 0, 0, 0, 599, 2, 0, 0
196, 1, 73, 398, 9, 0, 1, 599, 2, 19, 0
196, 1, 74, 181, 3, 0, 1, 599, 2, 9, 0
196, 1, 74, 99, 2, 0, 0, 599, 2, 3, 0
196, 1, 74, 161, 3, 0, 0, 599, 2, 6, 0
196, 1, 74, 115, 1, 0, 0, 599, 2, 3, 0
196, 1, 74, 103, 1, 0, 0, 599, 2, 3, 0
196, 1, 73, 73, 0, 0, 0, 599, 2, 1, 0
196, 1, 73, 71, 2, 0, 0, 599, 2, 3, 0
196, 1, 72, 191, 1, 0, 0, 599, 2, 4, 0
196, 1, 74, 106, 0, 0, 0, 599, 2, 2, 0
196, 1, 74, 165, 4, 0, 0, 599, 2, 7, 0
196, 1, 72, 305, 3, 0, 1, 599, 2, 12, 0
196, 1, 71, 266, 3, 0, 1, 599, 2, 11, 0
196, 1, 74, 62, 0, 0, 0, 599, 2, 1, 0
196, 1, 74, 146, 0, 0, 0, 599, 2, 2, 0
196, 1, 74, 14, 0, 0, 0, 599, 2, 0, 0
196, 1, 72, 215, 7, 0, 0, 599, 2, 11, 0
196, 1, 72, 76, 3, 0, 0, 599, 2, 4, 0
196, 1, 74, 295, 2, 0, 0, 599, 1, 7, 0
196, 1, 74, 188, 1, 0, 0, 599, 2, 4, 0
196, 1, 74, 109, 2, 0, 1, 599, 2, 7, 0
196, 1, 74, 161, 7, 0, 0, 600, 2, 10, 0
196, 1, 74, 13, 0, 0, 0, 600, 2, 0, 0
196, 1, 74, 134, 4, 0, 0, 600, 2, 6, 0
196, 1, 74, 147, 3, 0, 0, 600, 2, 5, 0
196, 1, 74, 81, 4, 0, 0, 600, 2, 5, 0
196, 1, 74, 5, 1, 0, 0, 600, 2, 1, 0
196, 1, 74, 2, 1, 0, 0, 600, 2, 1, 0
196, 1, 74, 2, 0, 0, 0, 600, 2, 0, 0
196, 1, 74, 146, 3, 0, 0, 600, 2, 5, 0
196, 1, 74, 14, 0, 0, 0, 600, 2, 0, 0
196, 1, 73, 101, 4, 0, 0, 600, 2, 6, 0
196, 1, 74, 7, 0, 0, 0, 600, 2, 0, 0
196, 1, 73, 252, 4, 0, 0, 600, 2, 9, 0
196, 1, 73, 112, 1, 0, 0, 600, 2, 3, 0
196, 1, 74, 62, 4, 0, 0, 600, 2, 5, 0
196, 1, 74, 30, 0, 0, 0, 600, 2, 0, 0
196, 1, 73, 112, 2, 0, 1, 600, 2, 7, 0
196, 1, 74, 137, 0, 0, 0, 600, 1, 2, 0
196, 1, 74, 7, 0, 0, 0, 600, 2, 0, 0
196, 1, 74, 222, 4, 0, 0, 600, 2, 8, 0
196, 1, 74, 139, 0, 0, 0, 600, 1, 2, 0
196, 1, 73, 267, 5, 0, 0, 600, 2, 10, 0
196, 1, 74, 234, 2, 0, 0, 600, 2, 6, 0
196, 1, 74, 167, 4, 0, 1, 600, 2, 10, 0
196, 1, 74, 164, 3, 0, 0, 600, 2, 6, 0
196, 1, 74, 126, 0, 0, 0, 600, 1, 2, 0
196, 1, 74, 2, 0, 0, 0, 600, 2, 0, 0
196, 1, 74, 217, 6, 0, 0, 600, 2, 10, 0
196, 1, 74, 136, 0, 0, 0, 600, 1, 2, 0
196, 1, 74, 100, 1, 0, 0, 600, 2, 3, 0
196, 1, 74, 39, 0, 0, 0, 600, 2, 0, 0
196, 1, 72, 244, 1, 0, 0, 600, 1, 5, 0
196, 1, 74, 139, 1, 0, 0, 600, 1, 3, 0
196, 1, 74, 47, 0, 0, 0, 600, 2, 0, 0
196, 1, 74, 86, 2, 0, 0, 600, 2, 3, 0
196, 1, 74, 144, 0, 0, 0, 600, 1, 2, 0
196, 1, 74, 138, 0, 0, 0, 600, 1, 2, 0
